Date,IVVB11,Date,BOVA11,Date,SMAL11
12/29/2016 16:56:00,75.96,12/29/2016 16:56:00,58.24,12/29/2016 16:56:00,54.1
1/2/2017 16:56:00,78.64,1/2/2017 16:56:00,57.63,1/2/2017 16:56:00,54.0
1/3/2017 16:56:00,76.25,1/3/2017 16:56:00,59.75,1/3/2017 16:56:00,55.5
1/4/2017 16:56:00,75.94,1/4/2017 16:56:00,59.75,1/4/2017 16:56:00,57.0
1/5/2017 16:56:00,75.26,1/5/2017 16:56:00,60.05,1/5/2017 16:56:00,57.0
1/6/2017 16:56:00,76.3,1/6/2017 16:56:00,59.85,1/6/2017 16:56:00,56.5
1/9/2017 16:56:00,75.44,1/9/2017 16:56:00,59.74,1/9/2017 16:56:00,57.0
1/10/2017 16:56:00,75.24,1/10/2017 16:56:00,60.25,1/10/2017 16:56:00,56.3
1/11/2017 16:56:00,75.29,1/11/2017 16:56:00,60.47,1/11/2017 16:56:00,56.5
1/12/2017 16:56:00,75.1,1/12/2017 16:56:00,62,1/12/2017 16:56:00,58.1
1/13/2017 16:56:00,75.84,1/13/2017 16:56:00,61.68,1/13/2017 16:56:00,58.2
1/16/2017 16:56:00,76.93,1/16/2017 16:56:00,61.9,1/16/2017 16:56:00,59.0
1/17/2017 16:56:00,75.51,1/17/2017 16:56:00,62.28,1/17/2017 16:56:00,59.1
1/18/2017 16:56:00,75.81,1/18/2017 16:56:00,61.9,1/18/2017 16:56:00,58.8
1/19/2017 16:56:00,75.25,1/19/2017 16:56:00,62.1,1/19/2017 16:56:00,57.9
1/20/2017 16:56:00,74.8,1/20/2017 16:56:00,62.57,1/20/2017 16:56:00,58.9
1/23/2017 16:56:00,74.33,1/23/2017 16:56:00,63.8,1/23/2017 16:56:00,59.4
1/24/2017 16:56:00,75.03,1/24/2017 16:56:00,63.91,1/24/2017 16:56:00,60.0
1/26/2017 16:56:00,75.8,1/26/2017 16:56:00,64.2,1/26/2017 16:56:00,60.8
1/27/2017 16:56:00,74.81,1/27/2017 16:56:00,64.01,1/27/2017 16:56:00,61.0
1/30/2017 16:56:00,73.92,1/30/2017 16:56:00,62.26,1/30/2017 16:56:00,60.4
1/31/2017 16:56:00,74.36,1/31/2017 16:56:00,62.39,1/31/2017 16:56:00,60.5
2/1/2017 16:56:00,74.04,2/1/2017 16:56:00,62.71,2/1/2017 16:56:00,60.6
2/2/2017 16:56:00,73.83,2/2/2017 16:56:00,62.65,2/2/2017 16:56:00,60.8
2/3/2017 16:56:00,74.44,2/3/2017 16:56:00,63.09,2/3/2017 16:56:00,61.2
2/6/2017 16:56:00,74.23,2/6/2017 16:56:00,62.01,2/6/2017 16:56:00,60.7
2/7/2017 16:56:00,74.37,2/7/2017 16:56:00,62.01,2/7/2017 16:56:00,60.4
2/8/2017 16:56:00,74.31,2/8/2017 16:56:00,62.87,2/8/2017 16:56:00,60.9
2/9/2017 16:56:00,75.11,2/9/2017 16:56:00,62.83,2/9/2017 16:56:00,61.6
2/10/2017 16:56:00,74.9,2/10/2017 16:56:00,63.99,2/10/2017 16:56:00,62.5
2/13/2017 16:56:00,75.21,2/13/2017 16:56:00,64.68,2/13/2017 16:56:00,63.3
2/14/2017 16:56:00,74.82,2/14/2017 16:56:00,65.05,2/14/2017 16:56:00,63.0
2/15/2017 16:56:00,74.68,2/15/2017 16:56:00,65.85,2/15/2017 16:56:00,63.9
2/16/2017 16:56:00,75.27,2/16/2017 16:56:00,65.6,2/16/2017 16:56:00,64.0
2/17/2017 16:56:00,75.5,2/17/2017 16:56:00,65.42,2/17/2017 16:56:00,64.3
2/20/2017 16:56:00,75.99,2/20/2017 16:56:00,66.35,2/20/2017 16:56:00,65.0
2/21/2017 16:56:00,76.25,2/21/2017 16:56:00,66.89,2/21/2017 16:56:00,65.6
2/22/2017 16:56:00,75.28,2/22/2017 16:56:00,66.48,2/22/2017 16:56:00,64.7
2/23/2017 16:56:00,75.2,2/23/2017 16:56:00,65.32,2/23/2017 16:56:00,64.2
2/24/2017 16:56:00,76.45,2/24/2017 16:56:00,64.5,2/24/2017 16:56:00,63.8
3/1/2017 16:56:00,77.15,3/1/2017 16:56:00,64.83,3/1/2017 16:56:00,64.8
3/2/2017 16:56:00,78.19,3/2/2017 16:56:00,63.5,3/2/2017 16:56:00,64.0
3/3/2017 16:56:00,77.4,3/3/2017 16:56:00,64.6,3/3/2017 16:56:00,64.2
3/6/2017 16:56:00,77.69,3/6/2017 16:56:00,64.2,3/6/2017 16:56:00,64.5
3/7/2017 16:56:00,76.7,3/7/2017 16:56:00,63.82,3/7/2017 16:56:00,64.7
3/8/2017 16:56:00,78.04,3/8/2017 16:56:00,62.63,3/8/2017 16:56:00,63.3
3/9/2017 16:56:00,78.76,3/9/2017 16:56:00,62.37,3/9/2017 16:56:00,62.2
3/10/2017 16:56:00,77.65,3/10/2017 16:56:00,62.55,3/10/2017 16:56:00,62.8
3/13/2017 16:56:00,77.83,3/13/2017 16:56:00,63.47,3/13/2017 16:56:00,63.5
3/14/2017 16:56:00,78.16,3/14/2017 16:56:00,62.75,3/14/2017 16:56:00,63.1
3/15/2017 16:56:00,77.4,3/15/2017 16:56:00,64.11,3/15/2017 16:56:00,64.2
3/16/2017 16:56:00,77.3,3/16/2017 16:56:00,63.42,3/16/2017 16:56:00,65.0
3/17/2017 16:56:00,76.95,3/17/2017 16:56:00,62.21,3/17/2017 16:56:00,62.7
3/20/2017 16:56:00,76,3/20/2017 16:56:00,62.81,3/20/2017 16:56:00,62.5
3/21/2017 16:56:00,75.4,3/21/2017 16:56:00,60.98,3/21/2017 16:56:00,61.5
3/22/2017 16:56:00,75.83,3/22/2017 16:56:00,61.37,3/22/2017 16:56:00,62.0
3/23/2017 16:56:00,76.6,3/23/2017 16:56:00,61.54,3/23/2017 16:56:00,61.9
3/24/2017 16:56:00,76.4,3/24/2017 16:56:00,61.88,3/24/2017 16:56:00,61.7
3/27/2017 16:56:00,76.2,3/27/2017 16:56:00,62.28,3/27/2017 16:56:00,61.8
3/28/2017 16:56:00,77.1,3/28/2017 16:56:00,62.5,3/28/2017 16:56:00,62.1
3/29/2017 16:56:00,76.6,3/29/2017 16:56:00,63.48,3/29/2017 16:56:00,62.7
3/30/2017 16:56:00,77.4,3/30/2017 16:56:00,63.15,3/30/2017 16:56:00,62.5
3/31/2017 16:56:00,76.5,3/31/2017 16:56:00,62.78,3/31/2017 16:56:00,62.8
4/3/2017 16:56:00,76.46,4/3/2017 16:56:00,63.08,4/3/2017 16:56:00,63.0
4/4/2017 16:56:00,76.09,4/4/2017 16:56:00,63.72,4/4/2017 16:56:00,63.5
4/5/2017 16:56:00,76.3,4/5/2017 16:56:00,62.56,4/5/2017 16:56:00,62.7
4/6/2017 16:56:00,77.15,4/6/2017 16:56:00,62,4/6/2017 16:56:00,62.4
4/7/2017 16:56:00,77.29,4/7/2017 16:56:00,62.27,4/7/2017 16:56:00,62.5
4/10/2017 16:56:00,77.09,4/10/2017 16:56:00,62.54,4/10/2017 16:56:00,62.6
4/11/2017 16:56:00,77,4/11/2017 16:56:00,62.42,4/11/2017 16:56:00,62.7
4/12/2017 16:56:00,76.6,4/12/2017 16:56:00,61.68,4/12/2017 16:56:00,62.1
4/13/2017 16:56:00,76.36,4/13/2017 16:56:00,60.8,4/13/2017 16:56:00,62.2
4/17/2017 16:56:00,75.97,4/17/2017 16:56:00,62.25,4/17/2017 16:56:00,63.2
4/18/2017 16:56:00,76.05,4/18/2017 16:56:00,61.95,4/18/2017 16:56:00,63.4
4/19/2017 16:56:00,76.72,4/19/2017 16:56:00,61.2,4/19/2017 16:56:00,63.0
4/20/2017 16:56:00,77.35,4/20/2017 16:56:00,61.51,4/20/2017 16:56:00,63.0
4/24/2017 16:56:00,77.4,4/24/2017 16:56:00,62.29,4/24/2017 16:56:00,63.2
4/25/2017 16:56:00,78.43,4/25/2017 16:56:00,63,4/25/2017 16:56:00,64.0
4/26/2017 16:56:00,78.83,4/26/2017 16:56:00,62.8,4/26/2017 16:56:00,63.6
4/27/2017 16:56:00,79.22,4/27/2017 16:56:00,62.46,4/27/2017 16:56:00,64.0
4/28/2017 16:56:00,78.9,4/28/2017 16:56:00,63.19,4/28/2017 16:56:00,64.9
5/2/2017 16:56:00,78.43,5/2/2017 16:56:00,64.56,5/2/2017 16:56:00,66.3
5/3/2017 16:56:00,78.61,5/3/2017 16:56:00,63.96,5/3/2017 16:56:00,66.8
5/4/2017 16:56:00,79.3,5/4/2017 16:56:00,62.66,5/4/2017 16:56:00,65.6
5/5/2017 16:56:00,79.29,5/5/2017 16:56:00,63.66,5/5/2017 16:56:00,66.4
5/8/2017 16:56:00,79.75,5/8/2017 16:56:00,63.42,5/8/2017 16:56:00,66.3
5/9/2017 16:56:00,79.59,5/9/2017 16:56:00,64.17,5/9/2017 16:56:00,67.2
5/10/2017 16:56:00,79.08,5/10/2017 16:56:00,65.2,5/10/2017 16:56:00,68.1
5/11/2017 16:56:00,78.56,5/11/2017 16:56:00,65.35,5/11/2017 16:56:00,68.4
5/12/2017 16:56:00,77.81,5/12/2017 16:56:00,65.94,5/12/2017 16:56:00,68.6
5/15/2017 16:56:00,77.82,5/15/2017 16:56:00,66.27,5/15/2017 16:56:00,68.5
5/16/2017 16:56:00,77.55,5/16/2017 16:56:00,66.45,5/16/2017 16:56:00,69.4
5/17/2017 16:56:00,76.9,5/17/2017 16:56:00,65.33,5/17/2017 16:56:00,68.6
5/18/2017 16:56:00,83.5,5/18/2017 16:56:00,59.67,5/18/2017 16:56:00,61.8
5/19/2017 16:56:00,80.7,5/19/2017 16:56:00,60.61,5/19/2017 16:56:00,63.8
5/22/2017 16:56:00,81.51,5/22/2017 16:56:00,59.53,5/22/2017 16:56:00,62.0
5/23/2017 16:56:00,81.65,5/23/2017 16:56:00,60.74,5/23/2017 16:56:00,63.6
5/24/2017 16:56:00,82.42,5/24/2017 16:56:00,61.17,5/24/2017 16:56:00,64.5
5/25/2017 16:56:00,82.44,5/25/2017 16:56:00,61.29,5/25/2017 16:56:00,64.3
5/26/2017 16:56:00,82.36,5/26/2017 16:56:00,61.95,5/26/2017 16:56:00,65.2
5/29/2017 16:56:00,84,5/29/2017 16:56:00,61.74,5/29/2017 16:56:00,65.2
5/30/2017 16:56:00,82.11,5/30/2017 16:56:00,61.9,5/30/2017 16:56:00,65.2
5/31/2017 16:56:00,81.36,5/31/2017 16:56:00,60.56,5/31/2017 16:56:00,64.4
6/1/2017 16:56:00,82.25,6/1/2017 16:56:00,60.26,6/1/2017 16:56:00,63.8
6/2/2017 16:56:00,82.67,6/2/2017 16:56:00,60.35,6/2/2017 16:56:00,64.2
6/5/2017 16:56:00,83.65,6/5/2017 16:56:00,60.45,6/5/2017 16:56:00,63.8
6/6/2017 16:56:00,83.13,6/6/2017 16:56:00,60.95,6/6/2017 16:56:00,64.5
6/7/2017 16:56:00,83.11,6/7/2017 16:56:00,61.19,6/7/2017 16:56:00,65.1
6/8/2017 16:56:00,82.85,6/8/2017 16:56:00,60.71,6/8/2017 16:56:00,64.2
6/9/2017 16:56:00,83.45,6/9/2017 16:56:00,60.22,6/9/2017 16:56:00,64.4
6/12/2017 16:56:00,83.91,6/12/2017 16:56:00,59.65,6/12/2017 16:56:00,64.0
6/13/2017 16:56:00,84.22,6/13/2017 16:56:00,59.82,6/13/2017 16:56:00,64.1
6/14/2017 16:56:00,83.51,6/14/2017 16:56:00,59.89,6/14/2017 16:56:00,64.4
6/16/2017 16:56:00,83.59,6/16/2017 16:56:00,59.61,6/16/2017 16:56:00,64.7
6/19/2017 16:56:00,84.3,6/19/2017 16:56:00,60.09,6/19/2017 16:56:00,65.1
6/20/2017 16:56:00,84.85,6/20/2017 16:56:00,58.74,6/20/2017 16:56:00,64.0
6/21/2017 16:56:00,84.83,6/21/2017 16:56:00,58.78,6/21/2017 16:56:00,63.1
6/22/2017 16:56:00,84.9,6/22/2017 16:56:00,59.35,6/22/2017 16:56:00,63.6
6/23/2017 16:56:00,84.95,6/23/2017 16:56:00,59.1,6/23/2017 16:56:00,64.0
6/26/2017 16:56:00,84,6/26/2017 16:56:00,60.26,6/26/2017 16:56:00,64.5
6/27/2017 16:56:00,83.7,6/27/2017 16:56:00,59.75,6/27/2017 16:56:00,64.0
6/28/2017 16:56:00,83.67,6/28/2017 16:56:00,59.95,6/28/2017 16:56:00,64.0
6/29/2017 16:56:00,83.47,6/29/2017 16:56:00,60.1,6/29/2017 16:56:00,64.1
6/30/2017 16:56:00,83.9,6/30/2017 16:56:00,60.93,6/30/2017 16:56:00,64.4
7/3/2017 16:56:00,85,7/3/2017 16:56:00,61.09,7/3/2017 16:56:00,64.9
7/4/2017 16:56:00,86.49,7/4/2017 16:56:00,61.15,7/4/2017 16:56:00,65.5
7/5/2017 16:56:00,83.61,7/5/2017 16:56:00,61.05,7/5/2017 16:56:00,65.4
7/6/2017 16:56:00,83.06,7/6/2017 16:56:00,60.42,7/6/2017 16:56:00,65.4
7/7/2017 16:56:00,83.15,7/7/2017 16:56:00,60.5,7/7/2017 16:56:00,65.3
7/10/2017 16:56:00,82.55,7/10/2017 16:56:00,60.94,7/10/2017 16:56:00,65.9
7/11/2017 16:56:00,82.29,7/11/2017 16:56:00,61.7,7/11/2017 16:56:00,66.2
7/12/2017 16:56:00,81.93,7/12/2017 16:56:00,62.7,7/12/2017 16:56:00,67.3
7/13/2017 16:56:00,81.9,7/13/2017 16:56:00,63.2,7/13/2017 16:56:00,67.8
7/14/2017 16:56:00,81.66,7/14/2017 16:56:00,63.34,7/14/2017 16:56:00,68.3
7/17/2017 16:56:00,81.75,7/17/2017 16:56:00,63.06,7/17/2017 16:56:00,68.6
7/18/2017 16:56:00,81.1,7/18/2017 16:56:00,63.12,7/18/2017 16:56:00,69.0
7/19/2017 16:56:00,81.36,7/19/2017 16:56:00,63.09,7/19/2017 16:56:00,68.5
7/20/2017 16:56:00,80.94,7/20/2017 16:56:00,62.75,7/20/2017 16:56:00,68.7
7/21/2017 16:56:00,81.14,7/21/2017 16:56:00,62.53,7/21/2017 16:56:00,68.8
7/24/2017 16:56:00,81.3,7/24/2017 16:56:00,62.93,7/24/2017 16:56:00,68.9
7/25/2017 16:56:00,81.89,7/25/2017 16:56:00,63.48,7/25/2017 16:56:00,69.0
7/26/2017 16:56:00,81.4,7/26/2017 16:56:00,62.81,7/26/2017 16:56:00,68.7
7/27/2017 16:56:00,81.4,7/27/2017 16:56:00,63.05,7/27/2017 16:56:00,69.0
7/28/2017 16:56:00,80.96,7/28/2017 16:56:00,63.39,7/28/2017 16:56:00,69.4
7/31/2017 16:56:00,80.55,7/31/2017 16:56:00,63.72,7/31/2017 16:56:00,69.8
8/1/2017 16:56:00,80.86,8/1/2017 16:56:00,64.23,8/1/2017 16:56:00,69.8
8/2/2017 16:56:00,80.77,8/2/2017 16:56:00,64.92,8/2/2017 16:56:00,70.2
8/3/2017 16:56:00,80.5,8/3/2017 16:56:00,64.45,8/3/2017 16:56:00,70.2
8/4/2017 16:56:00,80.94,8/4/2017 16:56:00,64.71,8/4/2017 16:56:00,70.3
8/7/2017 16:56:00,80.92,8/7/2017 16:56:00,65.63,8/7/2017 16:56:00,71.2
8/8/2017 16:56:00,80.98,8/8/2017 16:56:00,65.66,8/8/2017 16:56:00,71.0
8/9/2017 16:56:00,81.53,8/9/2017 16:56:00,65.44,8/9/2017 16:56:00,70.9
8/10/2017 16:56:00,80.95,8/10/2017 16:56:00,64.73,8/10/2017 16:56:00,70.3
8/11/2017 16:56:00,81.1,8/11/2017 16:56:00,65.1,8/11/2017 16:56:00,70.9
8/14/2017 16:56:00,82.24,8/14/2017 16:56:00,66.02,8/14/2017 16:56:00,71.9
8/15/2017 16:56:00,81.85,8/15/2017 16:56:00,66.08,8/15/2017 16:56:00,71.8
8/16/2017 16:56:00,81.27,8/16/2017 16:56:00,66.42,8/16/2017 16:56:00,71.9
8/17/2017 16:56:00,80.81,8/17/2017 16:56:00,65.8,8/17/2017 16:56:00,71.6
8/18/2017 16:56:00,79.8,8/18/2017 16:56:00,66.47,8/18/2017 16:56:00,72.3
8/21/2017 16:56:00,80.52,8/21/2017 16:56:00,66.45,8/21/2017 16:56:00,72.5
8/22/2017 16:56:00,81.38,8/22/2017 16:56:00,67.78,8/22/2017 16:56:00,73.4
8/23/2017 16:56:00,80.3,8/23/2017 16:56:00,68.2,8/23/2017 16:56:00,73.9
8/24/2017 16:56:00,80.4,8/24/2017 16:56:00,68.84,8/24/2017 16:56:00,74.7
8/25/2017 16:56:00,80.74,8/25/2017 16:56:00,68.65,8/25/2017 16:56:00,74.6
8/28/2017 16:56:00,80.9,8/28/2017 16:56:00,68.72,8/28/2017 16:56:00,75.1
8/29/2017 16:56:00,81.08,8/29/2017 16:56:00,68.98,8/29/2017 16:56:00,75.1
8/30/2017 16:56:00,81.35,8/30/2017 16:56:00,68.53,8/30/2017 16:56:00,75.4
8/31/2017 16:56:00,81.35,8/31/2017 16:56:00,68.41,8/31/2017 16:56:00,75.8
9/1/2017 16:56:00,81.59,9/1/2017 16:56:00,69.51,9/1/2017 16:56:00,76.5
9/4/2017 16:56:00,81.65,9/4/2017 16:56:00,69.84,9/4/2017 16:56:00,76.9
9/5/2017 16:56:00,80.22,9/5/2017 16:56:00,69.76,9/5/2017 16:56:00,77.2
9/6/2017 16:56:00,80.25,9/6/2017 16:56:00,70.95,9/6/2017 16:56:00,78.2
9/8/2017 16:56:00,79.87,9/8/2017 16:56:00,70.71,9/8/2017 16:56:00,78.4
9/11/2017 16:56:00,80.83,9/11/2017 16:56:00,71.93,9/11/2017 16:56:00,79.6
9/12/2017 16:56:00,81.83,9/12/2017 16:56:00,72.1,9/12/2017 16:56:00,79.2
9/13/2017 16:56:00,81.93,9/13/2017 16:56:00,72.27,9/13/2017 16:56:00,79.8
9/14/2017 16:56:00,81.4,9/14/2017 16:56:00,71.97,9/14/2017 16:56:00,79.9
9/15/2017 16:56:00,81.55,9/15/2017 16:56:00,73.14,9/15/2017 16:56:00,80.9
9/18/2017 16:56:00,82.18,9/18/2017 16:56:00,73.5,9/18/2017 16:56:00,80.9
9/19/2017 16:56:00,82.24,9/19/2017 16:56:00,73.45,9/19/2017 16:56:00,80.6
9/20/2017 16:56:00,82.32,9/20/2017 16:56:00,73.46,9/20/2017 16:56:00,80.6
9/21/2017 16:56:00,82.21,9/21/2017 16:56:00,73.07,9/21/2017 16:56:00,80.1
9/22/2017 16:56:00,81.86,9/22/2017 16:56:00,72.82,9/22/2017 16:56:00,80.1
9/25/2017 16:56:00,82.46,9/25/2017 16:56:00,71.9,9/25/2017 16:56:00,78.2
9/26/2017 16:56:00,82.68,9/26/2017 16:56:00,71.85,9/26/2017 16:56:00,78.1
9/27/2017 16:56:00,83.75,9/27/2017 16:56:00,71.34,9/27/2017 16:56:00,77.0
9/28/2017 16:56:00,83.5,9/28/2017 16:56:00,71.08,9/28/2017 16:56:00,77.0
9/29/2017 16:56:00,83.45,9/29/2017 16:56:00,71.58,9/29/2017 16:56:00,78.4
10/2/2017 16:56:00,83.53,10/2/2017 16:56:00,71.82,10/2/2017 16:56:00,78.9
10/3/2017 16:56:00,83.36,10/3/2017 16:56:00,74.16,10/3/2017 16:56:00,80.2
10/4/2017 16:56:00,83.06,10/4/2017 16:56:00,74.02,10/4/2017 16:56:00,80.7
10/5/2017 16:56:00,84.09,10/5/2017 16:56:00,74.04,10/5/2017 16:56:00,80.9
10/6/2017 16:56:00,84.1,10/6/2017 16:56:00,73.51,10/6/2017 16:56:00,80.4
10/9/2017 16:56:00,84.79,10/9/2017 16:56:00,73.21,10/9/2017 16:56:00,80.1
10/10/2017 16:56:00,84.88,10/10/2017 16:56:00,74.24,10/10/2017 16:56:00,81.1
10/11/2017 16:56:00,84.69,10/11/2017 16:56:00,74.13,10/11/2017 16:56:00,80.8
10/13/2017 16:56:00,84.1,10/13/2017 16:56:00,74.45,10/13/2017 16:56:00,80.6
10/16/2017 16:56:00,84.81,10/16/2017 16:56:00,74.34,10/16/2017 16:56:00,79.9
10/17/2017 16:56:00,84.6,10/17/2017 16:56:00,73.71,10/17/2017 16:56:00,79.1
10/18/2017 16:56:00,85.06,10/18/2017 16:56:00,74.09,10/18/2017 16:56:00,80.3
10/19/2017 16:56:00,84.95,10/19/2017 16:56:00,73.79,10/19/2017 16:56:00,80.1
10/20/2017 16:56:00,86.02,10/20/2017 16:56:00,73.6,10/20/2017 16:56:00,80.5
10/24/2017 16:56:00,87.25,10/24/2017 16:56:00,73.86,10/24/2017 16:56:00,80.2
10/25/2017 16:56:00,86.51,10/25/2017 16:56:00,74.01,10/25/2017 16:56:00,80.3
10/26/2017 16:56:00,88.26,10/26/2017 16:56:00,73.05,10/26/2017 16:56:00,79.1
10/27/2017 16:56:00,87.33,10/27/2017 16:56:00,73.37,10/27/2017 16:56:00,79.2
10/30/2017 16:56:00,88.25,10/30/2017 16:56:00,72.35,10/30/2017 16:56:00,77.6
10/31/2017 16:56:00,88.06,10/31/2017 16:56:00,71.77,10/31/2017 16:56:00,77.4
11/1/2017 16:56:00,88.1,11/1/2017 16:56:00,71.27,11/1/2017 16:56:00,77.6
11/3/2017 16:56:00,89.65,11/3/2017 16:56:00,71.3,11/3/2017 16:56:00,76.9
11/6/2017 16:56:00,88.35,11/6/2017 16:56:00,71.79,11/6/2017 16:56:00,77.0
11/7/2017 16:56:00,88.8,11/7/2017 16:56:00,69.97,11/7/2017 16:56:00,75.1
11/8/2017 16:56:00,88.38,11/8/2017 16:56:00,71.93,11/8/2017 16:56:00,76.5
11/9/2017 16:56:00,87.8,11/9/2017 16:56:00,70.5,11/9/2017 16:56:00,75.4
11/10/2017 16:56:00,88.95,11/10/2017 16:56:00,69.97,11/10/2017 16:56:00,73.9
11/13/2017 16:56:00,88.65,11/13/2017 16:56:00,70.48,11/13/2017 16:56:00,74.5
11/14/2017 16:56:00,89.55,11/14/2017 16:56:00,68.46,11/14/2017 16:56:00,73.5
11/16/2017 16:56:00,88.95,11/16/2017 16:56:00,70.17,11/16/2017 16:56:00,75.5
11/17/2017 16:56:00,88.35,11/17/2017 16:56:00,70.91,11/17/2017 16:56:00,76.8
11/21/2017 16:56:00,88.73,11/21/2017 16:56:00,72,11/21/2017 16:56:00,78.1
11/22/2017 16:56:00,87.89,11/22/2017 16:56:00,71.9,11/22/2017 16:56:00,78.2
11/23/2017 16:56:00,88.93,11/23/2017 16:56:00,71.93,11/23/2017 16:56:00,78.2
11/24/2017 16:56:00,88,11/24/2017 16:56:00,71.63,11/24/2017 16:56:00,78.4
11/27/2017 16:56:00,88.1,11/27/2017 16:56:00,71.59,11/27/2017 16:56:00,77.9
11/28/2017 16:56:00,88.49,11/28/2017 16:56:00,71.86,11/28/2017 16:56:00,78.3
11/29/2017 16:56:00,89,11/29/2017 16:56:00,70.25,11/29/2017 16:56:00,76.7
11/30/2017 16:56:00,90.5,11/30/2017 16:56:00,69.4,11/30/2017 16:56:00,75.2
12/1/2017 16:56:00,90.11,12/1/2017 16:56:00,69.67,12/1/2017 16:56:00,75.6
12/4/2017 16:56:00,90.15,12/4/2017 16:56:00,70.53,12/4/2017 16:56:00,76.1
12/5/2017 16:56:00,89.6,12/5/2017 16:56:00,70,12/5/2017 16:56:00,75.8
12/6/2017 16:56:00,89.45,12/6/2017 16:56:00,72.98,12/6/2017 16:56:00,76.4
12/7/2017 16:56:00,91.11,12/7/2017 16:56:00,70,12/7/2017 16:56:00,75.9
12/8/2017 16:56:00,91.47,12/8/2017 16:56:00,70.12,12/8/2017 16:56:00,76.5
12/11/2017 16:56:00,92.12,12/11/2017 16:56:00,70.44,12/11/2017 16:56:00,75.9
12/12/2017 16:56:00,92.85,12/12/2017 16:56:00,71.4,12/12/2017 16:56:00,76.5
12/13/2017 16:56:00,92.99,12/13/2017 16:56:00,70.38,12/13/2017 16:56:00,76.4
12/14/2017 16:56:00,93.02,12/14/2017 16:56:00,70,12/14/2017 16:56:00,75.9
12/15/2017 16:56:00,92.95,12/15/2017 16:56:00,69.95,12/15/2017 16:56:00,76.9
12/18/2017 16:56:00,93.05,12/18/2017 16:56:00,70.67,12/18/2017 16:56:00,77.5
12/19/2017 16:56:00,92.55,12/19/2017 16:56:00,70.17,12/19/2017 16:56:00,76.8
12/20/2017 16:56:00,92.66,12/20/2017 16:56:00,70.9,12/20/2017 16:56:00,77.4
12/21/2017 16:56:00,93.27,12/21/2017 16:56:00,72.54,12/21/2017 16:56:00,78.6
12/22/2017 16:56:00,93.95,12/22/2017 16:56:00,72.7,12/22/2017 16:56:00,79.4
12/26/2017 16:56:00,93.05,12/26/2017 16:56:00,73.25,12/26/2017 16:56:00,79.5
12/27/2017 16:56:00,93.28,12/27/2017 16:56:00,73.65,12/27/2017 16:56:00,80.2
12/28/2017 16:56:00,93.55,12/28/2017 16:56:00,73.82,12/28/2017 16:56:00,81.0
1/2/2018 16:56:00,92.12,1/2/2018 16:56:00,75.1,1/2/2018 16:56:00,81.5
1/3/2018 16:56:00,92.1,1/3/2018 16:56:00,75.3,1/3/2018 16:56:00,81.7
1/4/2018 16:56:00,92.42,1/4/2018 16:56:00,76,1/4/2018 16:56:00,81.8
1/5/2018 16:56:00,92.8,1/5/2018 16:56:00,76.44,1/5/2018 16:56:00,81.9
1/8/2018 16:56:00,93.36,1/8/2018 16:56:00,76.76,1/8/2018 16:56:00,81.9
1/9/2018 16:56:00,93.95,1/9/2018 16:56:00,76.16,1/9/2018 16:56:00,81.4
1/10/2018 16:56:00,93.28,1/10/2018 16:56:00,75.6,1/10/2018 16:56:00,81.0
1/11/2018 16:56:00,93.25,1/11/2018 16:56:00,76.66,1/11/2018 16:56:00,81.4
1/12/2018 16:56:00,93.7,1/12/2018 16:56:00,76.67,1/12/2018 16:56:00,81.1
1/15/2018 16:56:00,95.11,1/15/2018 16:56:00,77.07,1/15/2018 16:56:00,81.7
1/16/2018 16:56:00,94.09,1/16/2018 16:56:00,77.06,1/16/2018 16:56:00,81.9
1/17/2018 16:56:00,94.95,1/17/2018 16:56:00,78.41,1/17/2018 16:56:00,82.0
1/18/2018 16:56:00,94.5,1/18/2018 16:56:00,78.1,1/18/2018 16:56:00,82.3
1/19/2018 16:56:00,94.18,1/19/2018 16:56:00,78.42,1/19/2018 16:56:00,82.3
1/22/2018 16:56:00,95,1/22/2018 16:56:00,78.84,1/22/2018 16:56:00,82.3
1/23/2018 16:56:00,96.52,1/23/2018 16:56:00,77.8,1/23/2018 16:56:00,81.2
1/24/2018 16:56:00,93.8,1/24/2018 16:56:00,80.83,1/24/2018 16:56:00,83.5
1/26/2018 16:56:00,94.69,1/26/2018 16:56:00,82.65,1/26/2018 16:56:00,84.9
1/29/2018 16:56:00,94.83,1/29/2018 16:56:00,81.78,1/29/2018 16:56:00,84.5
1/30/2018 16:56:00,94.27,1/30/2018 16:56:00,81.61,1/30/2018 16:56:00,83.8
1/31/2018 16:56:00,94.3,1/31/2018 16:56:00,82,1/31/2018 16:56:00,84.2
2/1/2018 16:56:00,93.91,2/1/2018 16:56:00,82.55,2/1/2018 16:56:00,84.7
2/2/2018 16:56:00,93.65,2/2/2018 16:56:00,81.24,2/2/2018 16:56:00,83.9
2/5/2018 16:56:00,91.6,2/5/2018 16:56:00,79.2,2/5/2018 16:56:00,82.3
2/6/2018 16:56:00,91.5,2/6/2018 16:56:00,81.15,2/6/2018 16:56:00,83.0
2/7/2018 16:56:00,92.6,2/7/2018 16:56:00,79.96,2/7/2018 16:56:00,82.6
2/8/2018 16:56:00,90.61,2/8/2018 16:56:00,78.7,2/8/2018 16:56:00,81.8
2/9/2018 16:56:00,89.3,2/9/2018 16:56:00,78.17,2/9/2018 16:56:00,80.6
